17131310252
0, 13, 17, 3, 0, 3, 1
1, 14, 16, 3, 1, 0, 1
2, 12, 18, 3, 2, 0, 1
3, 17, 13, 3, 2, 0, 1
4, 19, 11, 4, 1, 0, 2
5, 8, 22, 1, 2, 3, 2
6, 10, 20, 2, 1, 3, 2
7, 18, 12, 3, 2, 0, 1
8, 21, 9, 3, 1, 0, 2
9, 18, 12, 2, 2, 3, 2
10, 20, 10, 4, 2, 2, 1
11, 14, 16, 2, 1, 3, 1
12, 21, 9, 1, 2, 3, 2
13, 18, 12, 1, 3, 0, 1
14, 17, 13, 3, 2, 2, 2
15, 12, 18, 1, 3, 0, 2
16, 17, 13, 2, 2, 3, 2
17, 18, 12, 2, 3, 0, 1
18, 18, 12, 2, 3, 0, 1
19, 18, 12, 4, 2, 1, 1
20, 14, 16, 1, 3, 0, 1
21, 24, 6, 6, 0, 0, 1
22, 12, 18, 4, 2, 1, 2
23, 22, 8, 6, 0, 0, 1
24, 15, 15, 1, 3, 0, 1
25, 18, 12, 5, 0, 0, 1
26, 19, 11, 6, 0, 0, 2
27, 23, 7, 3, 2, 1, 1
28, 18, 12, 2, 3, 0, 1
29, 24, 6, 5, 0, 0, 1
30, 17, 13, 6, 0, 0, 2
31, 17, 13, 3, 2, 1, 1
