17131310281
0, 17, 13, 3, 1, 0, 1
1, 17, 13, 3, 1, 0, 2
2, 10, 20, 3, 2, 0, 2
3, 17, 13, 1, 1, 3, 1
4, 19, 11, 3, 1, 0, 2
5, 16, 14, 3, 1, 0, 2
6, 16, 14, 3, 2, 0, 1
7, 5, 25, 4, 2, 2, 1
8, 18, 12, 2, 2, 3, 2
9, 18, 12, 3, 1, 0, 2
10, 17, 13, 1, 1, 3, 2
11, 17, 13, 4, 2, 2, 2
12, 20, 10, 4, 1, 1, 1
13, 12, 18, 1, 2, 3, 2
14, 16, 14, 4, 2, 2, 2
15, 12, 18, 1, 3, 0, 1
16, 18, 12, 1, 3, 0, 2
17, 18, 12, 4, 1, 1, 2
18, 18, 12, 1, 3, 0, 2
19, 24, 6, 4, 2, 1, 2
20, 21, 9, 3, 1, 1, 2
21, 19, 11, 1, 3, 0, 2
22, 17, 13, 3, 2, 2, 1
23, 16, 14, 4, 2, 1, 2
24, 18, 12, 2, 3, 0, 2
25, 21, 9, 2, 3, 0, 2
26, 20, 10, 3, 2, 2, 1
27, 17, 13, 6, 0, 0, 2
28, 19, 11, 4, 1, 2, 1
29, 17, 13, 4, 1, 2, 1
30, 19, 11, 4, 2, 1, 1
31, 23, 7, 5, 0, 0, 1
