17216703242
0, 21, 9, 4, 1, 3, 0, 1, 513
1, 22, 8, 1, 3, 2, 1, 3, 512
2, 13, 17, 5, 0, 2, 0, 3, 513
3, 20, 10, 3, 2, 3, 1, 4, 514
4, 14, 16, 2, 3, 2, 0, 2, 514
5, 14, 16, 5, 0, 2, 0, 2, 512
6, 21, 9, 3, 2, 3, 0, 1, 514
7, 14, 16, 5, 0, 1, 0, 1, 514
8, 20, 10, 3, 2, 0, 0, 1, 514
9, 22, 8, 1, 3, 3, 0, 0, 0
10, 12, 18, 5, 0, 1, 0, 3, 512
11, 25, 5, 2, 3, 3, 0, 0, 0
12, 26, 4, 4, 2, 1, 0, 1, 514
13, 21, 9, 3, 2, 1, 0, 1, 514
14, 14, 16, 4, 1, 2, 0, 3, 513
15, 20, 10, 3, 1, 2, 0, 1, 511
16, 26, 4, 2, 3, 3, 0, 1, 514
17, 20, 10, 5, 0, 3, 8, 1, 514
18, 10, 20, 2, 3, 3, 0, 3, 513
19, 15, 15, 4, 1, 1, 8, 2, 514
20, 20, 10, 6, 0, 3, 8, 1, 514
21, 23, 7, 5, 0, 3, 0, 1, 511
22, 18, 12, 5, 0, 3, 0, 2, 514
23, 18, 12, 6, 2, 0, 0, 2, 513
24, 21, 9, 5, 0, 3, 8, 2, 514
25, 12, 18, 6, 1, 0, 0, 2, 512
26, 22, 8, 4, 1, 1, 0, 2, 510
27, 20, 10, 3, 1, 1, 8, 1, 511
28, 18, 12, 5, 0, 3, 8, 1, 514
29, 22, 8, 3, 2, 2, 0, 1, 514
30, 21, 9, 4, 1, 1, 8, 1, 514
31, 21, 9, 3, 1, 1, 8, 1, 514
