17216706312
0, 14, 16, 2, 3, 0, 0, 3, 513
1, 19, 11, 1, 3, 0, 1, 4, 514
2, 20, 10, 2, 1, 3, 0, 2, 512
3, 21, 9, 4, 2, 1, 1, 3, 509
4, 19, 11, 1, 3, 0, 0, 1, 514
5, 18, 12, 2, 3, 1, 0, 2, 513
6, 17, 13, 4, 2, 1, 0, 3, 514
7, 12, 18, 4, 2, 1, 8, 3, 513
8, 25, 5, 2, 3, 1, 0, 1, 511
9, 25, 5, 5, 0, 0, 0, 1, 511
10, 21, 9, 5, 0, 0, 0, 2, 513
11, 13, 17, 6, 0, 2, 1, 4, 513
12, 19, 11, 4, 1, 2, 0, 2, 514
13, 22, 8, 3, 1, 2, 0, 1, 514
14, 14, 16, 2, 3, 2, 0, 3, 513
15, 23, 7, 4, 2, 3, 8, 1, 513
16, 27, 3, 1, 3, 1, 0, 1, 513
17, 24, 6, 1, 3, 1, 0, 0, 0
18, 13, 17, 6, 0, 2, 0, 3, 513
19, 18, 12, 4, 2, 3, 0, 3, 513
20, 25, 5, 1, 3, 1, 1, 2, 512
21, 17, 13, 4, 2, 0, 8, 2, 513
22, 22, 8, 1, 3, 1, 0, 2, 514
23, 18, 12, 1, 3, 1, 8, 3, 514
24, 11, 19, 3, 2, 1, 8, 2, 513
25, 19, 11, 1, 3, 2, 0, 2, 514
26, 13, 17, 5, 0, 2, 8, 2, 514
27, 22, 8, 4, 1, 0, 8, 2, 512
28, 10, 20, 3, 2, 1, 9, 2, 514
29, 22, 8, 1, 3, 2, 8, 1, 513
30, 13, 17, 5, 0, 2, 8, 2, 514
31, 23, 7, 4, 1, 0, 8, 1, 511
