17131312061
0, 20, 10, 4, 1, 3, 0, 1, 514
1, 19, 11, 5, 0, 1, 0, 1, 514
2, 20, 10, 4, 2, 3, 1, 3, 511
3, 20, 10, 3, 1, 0, 1, 3, 512
4, 21, 9, 4, 1, 3, 0, 1, 514
5, 13, 17, 4, 2, 0, 1, 3, 513
6, 13, 17, 6, 0, 2, 1, 4, 513
7, 15, 15, 3, 1, 0, 1, 4, 513
8, 19, 11, 5, 0, 1, 8, 1, 514
9, 21, 9, 3, 1, 3, 0, 2, 512
10, 13, 17, 4, 1, 0, 8, 2, 512
11, 12, 18, 6, 0, 1, 0, 1, 514
12, 20, 10, 1, 3, 2, 1, 3, 512
13, 26, 4, 3, 2, 0, 8, 1, 513
14, 17, 13, 3, 2, 3, 8, 1, 513
15, 26, 4, 4, 1, 2, 0, 1, 513
16, 17, 13, 3, 1, 3, 8, 2, 514
17, 24, 6, 3, 2, 0, 1, 3, 514
18, 12, 18, 3, 1, 0, 0, 2, 513
19, 19, 11, 4, 1, 2, 8, 1, 513
20, 18, 12, 3, 2, 0, 1, 3, 514
21, 25, 5, 6, 0, 2, 8, 2, 512
22, 21, 9, 3, 1, 0, 0, 2, 514
23, 16, 14, 1, 3, 3, 8, 2, 514
24, 21, 9, 3, 2, 0, 1, 2, 512
25, 21, 9, 5, 0, 2, 0, 2, 513
26, 22, 8, 6, 0, 1, 1, 2, 512
27, 20, 10, 2, 3, 3, 0, 2, 514
28, 26, 4, 3, 2, 0, 8, 1, 511
29, 21, 9, 4, 2, 1, 1, 2, 512
30, 21, 9, 6, 0, 1, 8, 1, 514
31, 24, 6, 3, 1, 2, 1, 3, 513
