17216703552
0, 19, 11, 4, 1, 3, 1, 3, 512
1, 18, 12, 3, 2, 0, 8, 1, 514
2, 21, 9, 5, 0, 2, 8, 1, 514
3, 13, 17, 5, 0, 2, 8, 2, 513
4, 14, 16, 6, 0, 1, 8, 2, 514
5, 13, 17, 5, 0, 2, 8, 2, 513
6, 12, 18, 3, 2, 3, 8, 2, 514
7, 10, 20, 2, 3, 1, 0, 3, 513
8, 22, 8, 4, 2, 1, 0, 0, 0
9, 20, 10, 3, 2, 1, 8, 0, 0
10, 19, 11, 6, 0, 1, 8, 2, 512
11, 13, 17, 6, 0, 1, 8, 2, 514
12, 13, 17, 3, 2, 1, 1, 3, 514
13, 22, 8, 1, 3, 3, 1, 3, 512
14, 23, 7, 3, 1, 2, 8, 1, 514
15, 26, 4, 4, 1, 1, 1, 3, 511
16, 21, 9, 3, 2, 1, 8, 1, 512
17, 21, 9, 6, 0, 3, 8, 1, 511
18, 20, 10, 3, 1, 2, 0, 1, 514
19, 11, 19, 2, 3, 3, 0, 2, 513
20, 19, 11, 1, 3, 3, 8, 2, 513
21, 21, 9, 4, 2, 3, 0, 1, 514
22, 24, 6, 2, 3, 3, 8, 1, 511
23, 18, 12, 5, 0, 3, 8, 2, 514
24, 21, 9, 2, 3, 3, 8, 1, 513
25, 24, 6, 3, 2, 2, 8, 1, 514
26, 19, 11, 6, 0, 3, 0, 2, 512
27, 19, 11, 6, 2, 2, 8, 2, 514
28, 27, 3, 2, 3, 3, 1, 1, 513
29, 21, 9, 3, 2, 2, 8, 1, 513
30, 19, 11, 6, 2, 2, 1, 2, 512
31, 21, 9, 3, 1, 1, 8, 2, 514
