17131310491
0, 18, 12, 0, 3, 3, 2
1, 15, 15, 2, 2, 1, 1
2, 16, 14, 3, 0, 1, 2
3, 7, 23, 4, 0, 3, 2
4, 10, 20, 3, 0, 2, 1
5, 18, 12, 2, 2, 1, 2
6, 21, 9, 1, 1, 2, 1
7, 19, 11, 4, 0, 3, 2
8, 18, 12, 2, 2, 1, 1
9, 19, 11, 2, 2, 1, 1
10, 21, 9, 4, 0, 3, 1
11, 17, 13, 1, 1, 1, 2
12, 21, 9, 4, 0, 3, 2
13, 15, 15, 4, 0, 3, 1
14, 11, 19, 1, 1, 1, 1
15, 18, 12, 4, 2, 0, 1
16, 15, 15, 2, 2, 2, 1
17, 21, 9, 1, 2, 2, 1
18, 20, 10, 2, 1, 1, 1
19, 18, 12, 4, 2, 0, 2
20, 18, 12, 1, 2, 2, 1
21, 18, 12, 4, 1, 0, 1
22, 13, 17, 4, 2, 0, 1
23, 17, 13, 3, 2, 0, 1
24, 15, 15, 4, 1, 0, 1
25, 21, 9, 3, 1, 0, 1
26, 24, 6, 4, 2, 0, 1
27, 18, 12, 3, 2, 0, 1
28, 15, 15, 4, 1, 0, 1
29, 17, 13, 3, 1, 0, 1
30, 18, 12, 3, 2, 0, 1
31, 13, 17, 3, 2, 0, 1
