17131310072,
0,1.08306,1.08306,1.08779,1.05665,1.07353,1.07353,1.07353,1.07353,0.984234,0.984234,0.988977,0.961721,0.974936,0.974936,0.974936,0.974936
1,1.07992,1.07992,1.08442,1.05308,1.07029,1.07029,1.07029,1.07029,0.982266,0.982266,0.986932,0.959873,0.974123,0.974123,0.974123,0.974123
2,1.08654,1.08654,1.08726,1.06,1.07858,1.07858,1.07858,1.07858,0.981114,0.981114,0.985728,0.959027,0.971827,0.971827,0.971827,0.971827
3,1.09091,1.09091,1.09165,1.0646,1.08162,1.08162,1.08162,1.08162,0.981307,0.981307,0.985827,0.958754,0.972154,0.972154,0.972154,0.972154
4,1.0906,1.0906,1.08872,1.06535,1.08225,1.08225,1.08225,1.08225,0.979575,0.979575,0.983227,0.957292,0.969145,0.969145,0.969145,0.969145
5,1.08335,1.08335,1.08144,1.05859,1.07461,1.07461,1.07461,1.07461,0.981376,0.981376,0.985721,0.959341,0.973634,0.973634,0.973634,0.973634
6,1.08614,1.08614,1.0887,1.06344,1.07929,1.07929,1.07929,1.07929,0.9841,0.9841,0.988749,0.961465,0.975738,0.975738,0.975738,0.975738
7,1.08498,1.08498,1.0875,1.06312,1.07828,1.07828,1.07828,1.07828,0.978638,0.978638,0.983489,0.957319,0.970452,0.970452,0.970452,0.970452
8,1.08678,1.08678,1.09454,1.06676,1.08078,1.08078,1.08078,1.08078,0.984733,0.984733,0.989038,0.962531,0.977504,0.977504,0.977504,0.977504
9,1.08199,1.08199,1.0902,1.06217,1.07528,1.07528,1.07528,1.07528,0.981581,0.981581,0.985386,0.95992,0.973581,0.973581,0.973581,0.973581
10,1.0843,1.0843,1.09601,1.0659,1.07866,1.07866,1.07866,1.07866,0.981526,0.981526,0.985545,0.959801,0.973703,0.973703,0.973703,0.973703
11,1.08073,1.08073,1.09246,1.06233,1.07416,1.07416,1.07416,1.07416,0.983926,0.983926,0.98857,0.96277,0.976071,0.976071,0.976071,0.976071
12,1.08734,1.08734,1.09476,1.06269,1.07868,1.07868,1.07868,1.07868,0.983235,0.983235,0.987914,0.961195,0.974965,0.974965,0.974965,0.974965
13,1.08459,1.08459,1.09161,1.05991,1.0761,1.0761,1.0761,1.0761,0.983861,0.983861,0.98872,0.962769,0.976711,0.976711,0.976711,0.976711
14,1.09072,1.09072,1.09309,1.06296,1.08152,1.08152,1.08152,1.08152,0.982282,0.982282,0.98653,0.960288,0.972951,0.972951,0.972951,0.972951
15,1.09029,1.09029,1.09323,1.06365,1.08141,1.08141,1.08141,1.08141,0.979453,0.979453,0.984117,0.957932,0.971161,0.971161,0.971161,0.971161
16,1.09204,1.09204,1.09122,1.06621,1.08471,1.08471,1.08471,1.08471,0.984163,0.984163,0.988311,0.962399,0.974777,0.974777,0.974777,0.974777
17,1.08786,1.08786,1.08711,1.06245,1.07983,1.07983,1.07983,1.07983,0.98259,0.98259,0.987149,0.960696,0.974932,0.974932,0.974932,0.974932
18,1.08614,1.08614,1.08614,1.06306,1.07964,1.07964,1.07964,1.07964,0.974735,0.974735,0.979844,0.953493,0.965097,0.965097,0.965097,0.965097
19,1.0921,1.0921,1.09189,1.06869,1.08533,1.08533,1.08533,1.08533,0.976664,0.976664,0.980519,0.955052,0.968251,0.968251,0.968251,0.968251
20,1.09009,1.09009,1.0957,1.06891,1.08407,1.08407,1.08407,1.08407,0.979209,0.979209,0.984418,0.957258,0.971188,0.971188,0.971188,0.971188
21,1.08693,1.08693,1.09224,1.06607,1.08127,1.08127,1.08127,1.08127,0.984969,0.984969,0.989139,0.963632,0.977844,0.977844,0.977844,0.977844
22,1.08608,1.08608,1.09681,1.06784,1.08111,1.08111,1.08111,1.08111,0.980315,0.980315,0.984339,0.957466,0.971612,0.971612,0.971612,0.971612
23,1.07064,1.07064,1.08138,1.05236,1.06544,1.06544,1.06544,1.06544,0.98178,0.98178,0.985823,0.960205,0.975144,0.975144,0.975144,0.975144
24,1.08255,1.08255,1.08709,1.05612,1.07327,1.07327,1.07327,1.07327,0.979054,0.979054,0.984017,0.957901,0.970573,0.970573,0.970573,0.970573
25,1.08705,1.08705,1.09181,1.06032,1.07648,1.07648,1.07648,1.07648,0.979615,0.979615,0.98461,0.958188,0.972048,0.972048,0.972048,0.972048
26,1.08826,1.08826,1.08932,1.06207,1.07977,1.07977,1.07977,1.07977,0.97804,0.97804,0.982204,0.955851,0.969258,0.969258,0.969258,0.969258
27,1.08684,1.08684,1.08758,1.05998,1.07737,1.07737,1.07737,1.07737,0.9864,0.9864,0.990107,0.964639,0.97764,0.97764,0.97764,0.97764
28,1.08548,1.08548,1.0836,1.06084,1.07737,1.07737,1.07737,1.07737,0.977935,0.977935,0.983084,0.956394,0.968606,0.968606,0.968606,0.968606
29,1.08896,1.08896,1.08711,1.06409,1.07972,1.07972,1.07972,1.07972,0.97926,0.97926,0.983144,0.957729,0.971773,0.971773,0.971773,0.971773
30,1.0822,1.0822,1.08481,1.0606,1.0754,1.0754,1.0754,1.0754,0.977722,0.977722,0.981843,0.956042,0.968498,0.968498,0.968498,0.968498
31,1.08222,1.08222,1.08497,1.06077,1.07556,1.07556,1.07556,1.07556,0.978924,0.978924,0.982669,0.955563,0.968587,0.968587,0.968587,0.968587
32,1.08241,1.08241,1.08977,1.06153,1.07528,1.07528,1.07528,1.07528,0.983095,0.983095,0.987163,0.960421,0.974613,0.974613,0.974613,0.974613
33,1.08621,1.08621,1.09419,1.0661,1.07959,1.07959,1.07959,1.07959,0.984129,0.984129,0.988275,0.961574,0.976672,0.976672,0.976672,0.976672
34,1.0847,1.0847,1.09625,1.06593,1.07763,1.07763,1.07763,1.07763,0.980914,0.980914,0.985052,0.959533,0.971334,0.971334,0.971334,0.971334
35,1.08014,1.08014,1.09254,1.06202,1.07317,1.07317,1.07317,1.07317,0.984709,0.984709,0.988872,0.962721,0.976643,0.976643,0.976643,0.976643
36,1.07774,1.07774,1.08507,1.05302,1.06908,1.06908,1.06908,1.06908,0.982116,0.982116,0.98674,0.960333,0.972731,0.972731,0.972731,0.972731
37,1.08405,1.08405,1.09094,1.05919,1.07489,1.07489,1.07489,1.07489,0.977784,0.977784,0.982153,0.956498,0.968555,0.968555,0.968555,0.968555
38,1.08272,1.08272,1.08547,1.0564,1.07362,1.07362,1.07362,1.07362,0.976905,0.976905,0.980737,0.954771,0.967422,0.967422,0.967422,0.967422
39,1.08745,1.08745,1.09033,1.06041,1.07678,1.07678,1.07678,1.07678,0.976806,0.976806,0.981754,0.955127,0.968365,0.968365,0.968365,0.968365
40,1.09881,1.09881,1.09768,1.07301,1.09033,1.09033,1.09033,1.09033,0.975834,0.975834,0.980139,0.953592,0.967251,0.967251,0.967251,0.967251
41,1.08461,1.08461,1.08379,1.0589,1.07701,1.07701,1.07701,1.07701,0.977808,0.977808,0.98278,0.95548,0.970474,0.970474,0.970474,0.970474
42,1.08879,1.08879,1.08859,1.06521,1.08181,1.08181,1.08181,1.08181,0.980361,0.980361,0.984502,0.9589,0.971133,0.971133,0.971133,0.971133
43,1.08661,1.08661,1.08665,1.06285,1.07896,1.07896,1.07896,1.07896,0.980176,0.980176,0.983676,0.95766,0.971316,0.971316,0.971316,0.971316
44,1.09164,1.09164,1.09657,1.07016,1.0845,1.0845,1.0845,1.0845,0.976968,0.976968,0.982133,0.955332,0.969983,0.969983,0.969983,0.969983
45,1.08421,1.08421,1.08974,1.06371,1.07846,1.07846,1.07846,1.07846,0.975619,0.975619,0.979211,0.953483,0.967665,0.967665,0.967665,0.967665
46,1.07773,1.07773,1.0883,1.05962,1.07243,1.07243,1.07243,1.07243,0.98089,0.98089,0.98545,0.958799,0.973025,0.973025,0.973025,0.973025
47,1.0852,1.0852,1.09659,1.06725,1.08016,1.08016,1.08016,1.08016,0.978233,0.978233,0.982352,0.956665,0.969861,0.969861,0.969861,0.969861
48,1.08805,1.08805,1.09259,1.06142,1.07881,1.07881,1.07881,1.07881,0.981829,0.981829,0.986263,0.960326,0.973815,0.973815,0.973815,0.973815
