17131307831
0, 11, 19, 3, 2, 0, 1, 4, 514
1, 16, 14, 6, 0, 3, 1, 3, 513
2, 14, 16, 4, 1, 2, 1, 3, 513
3, 10, 20, 4, 1, 1, 0, 3, 513
4, 21, 9, 1, 3, 3, 1, 2, 514
5, 20, 10, 6, 0, 3, 8, 1, 514
6, 9, 21, 2, 3, 3, 0, 3, 514
7, 13, 17, 4, 1, 1, 8, 3, 514
8, 21, 9, 2, 3, 3, 1, 3, 511
9, 23, 7, 5, 0, 3, 8, 0, 0
10, 21, 9, 4, 1, 1, 1, 3, 514
11, 11, 19, 6, 2, 0, 1, 4, 514
12, 18, 12, 2, 3, 3, 8, 2, 513
13, 18, 12, 6, 1, 0, 8, 2, 513
14, 18, 12, 3, 1, 2, 1, 3, 513
15, 13, 17, 3, 1, 1, 8, 2, 512
16, 18, 12, 6, 0, 3, 8, 2, 514
17, 20, 10, 5, 1, 0, 0, 2, 514
18, 22, 8, 6, 2, 0, 8, 1, 511
19, 24, 6, 4, 1, 3, 8, 1, 511
20, 22, 8, 4, 2, 2, 8, 1, 513
21, 21, 9, 3, 2, 2, 1, 3, 512
22, 14, 16, 3, 1, 1, 8, 3, 514
23, 22, 8, 6, 2, 2, 1, 3, 513
24, 20, 10, 6, 1, 0, 8, 2, 513
25, 18, 12, 4, 2, 3, 8, 2, 514
26, 18, 12, 4, 1, 3, 8, 3, 513
27, 19, 11, 6, 2, 2, 8, 2, 514
28, 22, 8, 5, 1, 0, 8, 2, 513
29, 23, 7, 4, 2, 3, 8, 2, 514
30, 20, 10, 4, 1, 3, 8, 1, 513
31, 20, 10, 3, 1, 3, 8, 1, 513
