17216703262
0, 22, 8, 4, 1, 3, 8, 2, 514
1, 12, 18, 3, 1, 3, 1, 4, 514
2, 19, 11, 3, 2, 3, 1, 3, 511
3, 10, 20, 3, 1, 0, 8, 3, 514
4, 24, 6, 4, 2, 0, 8, 1, 514
5, 11, 19, 5, 0, 2, 8, 3, 514
6, 21, 9, 6, 0, 1, 1, 3, 514
7, 18, 12, 6, 0, 1, 0, 1, 514
8, 21, 9, 2, 3, 2, 1, 2, 513
9, 19, 11, 4, 2, 1, 8, 1, 514
10, 8, 22, 6, 0, 1, 1, 4, 514
11, 20, 10, 3, 1, 2, 8, 0, 0
12, 26, 4, 5, 0, 2, 8, 1, 511
13, 12, 18, 3, 2, 1, 8, 2, 511
14, 19, 11, 3, 1, 2, 8, 3, 514
15, 18, 12, 4, 1, 2, 8, 2, 514
16, 26, 4, 3, 2, 1, 8, 1, 514
17, 22, 8, 4, 2, 2, 8, 0, 0
18, 21, 9, 2, 3, 3, 8, 2, 513
19, 18, 12, 5, 0, 3, 0, 2, 514
20, 24, 6, 3, 2, 2, 8, 1, 513
21, 21, 9, 6, 0, 3, 8, 1, 513
22, 14, 16, 6, 2, 0, 8, 3, 514
23, 18, 12, 6, 2, 0, 0, 2, 512
24, 29, 1, 2, 3, 3, 8, 1, 514
25, 19, 11, 6, 1, 0, 8, 1, 514
26, 18, 12, 5, 0, 3, 8, 3, 514
27, 18, 12, 6, 0, 3, 0, 2, 513
28, 23, 7, 2, 3, 3, 0, 1, 514
29, 19, 11, 6, 1, 0, 8, 1, 514
30, 27, 3, 5, 0, 3, 8, 2, 514
31, 13, 17, 6, 0, 3, 0, 2, 514
