17131311272
0, 22, 8, 2, 3, 1, 1, 3, 513
1, 12, 18, 3, 1, 3, 0, 3, 512
2, 24, 6, 4, 1, 0, 1, 4, 513
3, 17, 13, 5, 0, 2, 0, 1, 514
4, 23, 7, 5, 0, 1, 0, 0, 514
5, 18, 12, 3, 2, 0, 0, 1, 514
6, 19, 11, 3, 1, 0, 0, 1, 514
7, 12, 18, 1, 3, 1, 0, 2, 514
8, 26, 4, 1, 3, 2, 1, 3, 511
9, 20, 10, 5, 0, 2, 0, 1, 514
10, 19, 11, 5, 0, 1, 1, 4, 514
11, 15, 15, 5, 0, 1, 0, 2, 514
12, 25, 5, 6, 0, 2, 0, 1, 514
13, 16, 14, 4, 2, 1, 0, 2, 514
14, 19, 11, 4, 1, 2, 0, 1, 514
15, 12, 18, 4, 1, 2, 1, 3, 512
16, 24, 6, 5, 0, 2, 0, 3, 512
17, 26, 4, 2, 3, 3, 1, 2, 511
18, 21, 9, 2, 3, 3, 8, 2, 514
19, 19, 11, 1, 3, 3, 1, 3, 514
20, 22, 8, 4, 2, 1, 0, 2, 513
21, 17, 13, 5, 0, 3, 0, 2, 514
22, 22, 8, 3, 1, 2, 1, 3, 513
23, 18, 12, 3, 1, 2, 0, 2, 514
24, 25, 5, 1, 3, 3, 0, 2, 514
25, 19, 11, 4, 2, 2, 1, 2, 514
26, 22, 8, 5, 0, 3, 0, 2, 513
27, 18, 12, 5, 0, 3, 0, 2, 514
28, 24, 6, 1, 3, 3, 0, 2, 514
29, 17, 13, 4, 2, 2, 0, 2, 514
30, 22, 8, 5, 0, 3, 0, 2, 513
31, 23, 7, 5, 0, 3, 0, 2, 514
