17216703212
0, 23, 7, 1, 3, 2, 8, 0, 0
1, 18, 12, 3, 2, 0, 8, 1, 514
2, 20, 10, 3, 1, 0, 1, 4, 511
3, 9, 21, 2, 3, 1, 0, 3, 513
4, 15, 15, 3, 1, 3, 8, 1, 514
5, 18, 12, 4, 2, 1, 1, 3, 514
6, 21, 9, 6, 0, 1, 8, 1, 514
7, 14, 16, 6, 0, 1, 1, 3, 514
8, 19, 11, 3, 2, 0, 1, 3, 514
9, 20, 10, 5, 0, 3, 8, 1, 514
10, 21, 9, 2, 3, 3, 1, 3, 514
11, 18, 12, 4, 1, 2, 0, 3, 513
12, 20, 10, 1, 3, 3, 1, 3, 514
13, 13, 17, 4, 2, 2, 1, 3, 514
14, 20, 10, 3, 1, 2, 1, 3, 514
15, 21, 9, 3, 1, 2, 8, 1, 514
16, 19, 11, 5, 0, 3, 8, 1, 513
17, 20, 10, 6, 1, 0, 0, 1, 513
18, 14, 16, 4, 1, 1, 8, 3, 514
19, 15, 15, 4, 1, 1, 8, 2, 510
20, 20, 10, 5, 0, 2, 8, 2, 514
21, 18, 12, 6, 1, 0, 0, 2, 513
22, 22, 8, 4, 1, 1, 0, 2, 514
23, 13, 17, 6, 2, 0, 8, 2, 514
24, 26, 4, 4, 2, 2, 0, 1, 513
25, 25, 5, 5, 1, 0, 0, 1, 511
26, 21, 9, 6, 0, 3, 8, 2, 514
27, 20, 10, 5, 2, 0, 8, 2, 514
28, 19, 11, 4, 2, 2, 8, 2, 514
29, 21, 9, 3, 2, 2, 0, 2, 514
30, 21, 9, 6, 0, 3, 8, 2, 514
31, 20, 10, 3, 1, 1, 8, 3, 514
