17131307152
0, 22, 8, 2, 3, 2, 1, 2, 514
1, 16, 14, 3, 2, 1, 1, 3, 513
2, 23, 7, 2, 3, 3, 1, 3, 514
3, 9, 21, 2, 3, 3, 0, 3, 514
4, 17, 13, 4, 2, 1, 1, 3, 514
5, 13, 17, 4, 2, 2, 0, 2, 514
6, 20, 10, 3, 1, 2, 1, 3, 514
7, 10, 20, 3, 1, 2, 1, 4, 514
8, 23, 7, 2, 3, 3, 1, 2, 514
9, 18, 12, 6, 1, 0, 8, 2, 514
10, 21, 9, 3, 1, 1, 1, 3, 513
11, 10, 20, 4, 1, 1, 0, 3, 514
12, 22, 8, 6, 0, 3, 8, 1, 514
13, 14, 16, 3, 2, 2, 8, 2, 514
14, 22, 8, 6, 2, 0, 0, 1, 513
15, 19, 11, 5, 2, 0, 8, 2, 514
16, 21, 9, 4, 2, 2, 1, 3, 513
17, 24, 6, 5, 1, 0, 8, 2, 514
18, 20, 10, 6, 2, 2, 1, 3, 514
19, 21, 9, 5, 2, 0, 8, 2, 513
20, 21, 9, 6, 1, 0, 8, 2, 514
21, 20, 10, 4, 2, 3, 8, 2, 513
22, 18, 12, 5, 2, 0, 0, 3, 514
23, 19, 11, 6, 2, 2, 8, 2, 514
24, 25, 5, 6, 1, 0, 0, 1, 514
25, 24, 6, 4, 2, 3, 1, 2, 514
26, 24, 6, 5, 2, 0, 8, 3, 514
27, 23, 7, 4, 1, 3, 1, 3, 511
28, 23, 7, 6, 1, 0, 8, 1, 513
29, 23, 7, 4, 2, 3, 8, 2, 511
30, 19, 11, 5, 2, 0, 8, 2, 514
31, 27, 3, 4, 1, 3, 8, 2, 512
