12345678912,,,,,,
0,19,11,0,0,0,0
1,13,17,0,0,0,0
2,19,11,0,0,0,0
3,12,18,0,0,0,0
4,19,11,0,0,0,0
5,13,17,0,0,0,0
6,12,18,0,0,0,0
7,20,10,0,0,0,0
8,18,12,0,0,0,0
9,20,10,0,0,0,0
10,11,19,0,0,0,0
11,15,15,0,0,0,0
12,14,16,0,0,0,0
13,13,17,0,0,0,0
14,19,11,0,0,0,0
15,14,16,0,0,0,0
16,20,10,0,0,0,0
17,20,10,0,0,0,0
18,11,19,0,0,0,0
19,14,16,0,0,0,0
20,23,7,0,0,0,0
21,18,12,0,0,0,0
22,13,17,0,0,0,0
23,14,16,0,0,0,0
24,21,9,0,0,0,0
25,22,8,0,0,0,0
26,23,7,0,0,0,0
27,22,8,0,0,0,0
28,20,10,0,0,0,0
29,19,11,0,0,0,0
30,18,12,0,0,0,0
31,13,17,0,0,0,0
