17131308581
0, 16, 14, 4, 1, 1, 1, 3, 514
1, 16, 14, 4, 1, 1, 1, 3, 514
2, 19, 11, 3, 2, 2, 1, 4, 511
3, 12, 18, 4, 2, 1, 0, 1, 514
4, 22, 8, 1, 3, 0, 1, 3, 511
5, 13, 17, 2, 3, 0, 1, 3, 513
6, 10, 20, 1, 3, 0, 8, 1, 514
7, 17, 13, 4, 2, 1, 1, 3, 512
8, 20, 10, 3, 1, 1, 8, 1, 514
9, 23, 7, 2, 3, 0, 1, 3, 511
10, 12, 18, 4, 2, 1, 0, 2, 514
11, 20, 10, 5, 0, 0, 1, 3, 514
12, 16, 14, 4, 1, 2, 8, 2, 514
13, 18, 12, 4, 1, 2, 8, 2, 514
14, 20, 10, 6, 0, 0, 0, 1, 514
15, 17, 13, 1, 3, 2, 0, 2, 514
16, 19, 11, 6, 0, 0, 0, 1, 514
17, 19, 11, 5, 0, 0, 8, 2, 513
18, 15, 15, 5, 0, 0, 8, 2, 514
19, 12, 18, 4, 2, 3, 0, 2, 514
20, 18, 12, 6, 0, 0, 0, 3, 513
21, 23, 7, 3, 1, 2, 0, 2, 510
22, 15, 15, 1, 3, 2, 0, 2, 514
23, 26, 4, 4, 2, 3, 0, 2, 510
24, 21, 9, 1, 3, 1, 8, 2, 512
25, 18, 12, 2, 3, 1, 1, 3, 513
26, 24, 6, 4, 2, 3, 1, 2, 514
27, 22, 8, 6, 0, 2, 1, 3, 513
28, 18, 12, 1, 3, 1, 8, 2, 514
29, 22, 8, 4, 1, 3, 8, 2, 514
30, 20, 10, 4, 2, 3, 1, 2, 512
31, 18, 12, 4, 1, 0, 8, 2, 513
