17216703322
0, 14, 16, 2, 3, 1, 8, 2, 513
1, 13, 17, 5, 0, 1, 0, 3, 514
2, 14, 16, 4, 2, 3, 1, 4, 513
3, 14, 16, 5, 0, 2, 0, 2, 514
4, 20, 10, 4, 1, 3, 8, 1, 514
5, 20, 10, 4, 2, 0, 1, 3, 512
6, 9, 21, 5, 0, 2, 1, 4, 513
7, 18, 12, 5, 0, 1, 8, 1, 514
8, 13, 17, 1, 3, 2, 1, 3, 514
9, 23, 7, 4, 2, 1, 8, 0, 0
10, 22, 8, 2, 3, 1, 1, 2, 512
11, 13, 17, 6, 0, 1, 1, 3, 514
12, 25, 5, 3, 2, 0, 8, 1, 513
13, 19, 11, 5, 0, 2, 0, 2, 514
14, 20, 10, 6, 0, 1, 8, 2, 514
15, 21, 9, 4, 1, 2, 8, 2, 510
16, 19, 11, 5, 0, 2, 8, 2, 514
17, 20, 10, 1, 3, 3, 8, 2, 514
18, 18, 12, 4, 1, 2, 8, 3, 513
19, 18, 12, 2, 3, 3, 8, 2, 513
20, 26, 4, 5, 0, 2, 8, 1, 513
21, 21, 9, 2, 3, 3, 8, 1, 514
22, 23, 7, 1, 3, 3, 8, 2, 514
23, 24, 6, 6, 2, 0, 8, 1, 513
24, 26, 4, 1, 3, 3, 0, 1, 514
25, 29, 1, 6, 0, 3, 8, 2, 513
26, 19, 11, 2, 3, 3, 8, 3, 514
27, 18, 12, 4, 1, 1, 0, 2, 513
28, 24, 6, 1, 3, 3, 8, 1, 511
29, 14, 16, 6, 0, 3, 8, 2, 514
30, 26, 4, 2, 3, 3, 8, 1, 511
31, 18, 12, 4, 1, 1, 8, 1, 514
