17131311642
0, 17, 13, 4, 1, 3, 1, 3, 514
1, 22, 8, 1, 3, 2, 1, 3, 511
2, 13, 17, 5, 0, 2, 1, 3, 513
3, 18, 12, 4, 1, 0, 1, 3, 514
4, 19, 11, 5, 0, 1, 0, 0, 514
5, 15, 15, 3, 2, 0, 1, 2, 511
6, 9, 21, 3, 1, 0, 8, 1, 514
7, 18, 12, 3, 1, 0, 1, 3, 513
8, 24, 6, 2, 3, 2, 1, 2, 512
9, 19, 11, 5, 0, 2, 8, 2, 514
10, 16, 14, 5, 0, 1, 1, 3, 514
11, 21, 9, 5, 0, 1, 0, 2, 514
12, 15, 15, 6, 0, 2, 8, 1, 514
13, 22, 8, 4, 2, 1, 1, 3, 511
14, 18, 12, 4, 1, 2, 0, 1, 514
15, 18, 12, 1, 3, 3, 1, 3, 513
16, 18, 12, 4, 2, 1, 1, 1, 513
17, 22, 8, 3, 2, 1, 8, 2, 512
18, 21, 9, 3, 1, 2, 1, 1, 513
19, 21, 9, 3, 1, 2, 0, 2, 514
20, 27, 3, 1, 3, 3, 1, 2, 511
21, 21, 9, 4, 2, 2, 0, 2, 514
22, 20, 10, 6, 0, 3, 0, 1, 514
23, 18, 12, 4, 1, 1, 0, 1, 513
24, 25, 5, 2, 3, 3, 1, 2, 514
25, 27, 3, 4, 2, 2, 0, 1, 511
26, 22, 8, 4, 1, 1, 1, 2, 514
27, 17, 13, 6, 2, 0, 0, 2, 514
28, 26, 4, 2, 3, 3, 1, 1, 513
29, 24, 6, 4, 2, 2, 0, 2, 513
30, 21, 9, 5, 0, 3, 1, 3, 514
31, 15, 15, 4, 1, 1, 0, 1, 513
