17131312611
0, 21, 9, 4, 1, 0, 1
1, 21, 9, 3, 1, 0, 2
2, 10, 20, 3, 2, 0, 1
3, 13, 17, 2, 1, 3, 2
4, 20, 10, 3, 1, 0, 1
5, 12, 18, 3, 1, 0, 2
6, 17, 13, 3, 2, 0, 2
7, 11, 19, 2, 1, 3, 1
8, 17, 13, 3, 1, 0, 1
9, 13, 17, 1, 2, 3, 1
10, 10, 20, 3, 2, 0, 1
11, 12, 18, 4, 2, 2, 2
12, 21, 9, 1, 2, 3, 2
13, 14, 16, 1, 2, 3, 1
14, 19, 11, 1, 1, 3, 2
15, 17, 13, 4, 2, 2, 1
16, 21, 9, 1, 2, 3, 1
17, 21, 9, 4, 1, 1, 1
18, 7, 23, 4, 2, 2, 2
19, 19, 11, 1, 3, 0, 1
20, 18, 12, 4, 1, 1, 1
21, 18, 12, 4, 1, 1, 1
22, 9, 21, 4, 2, 2, 2
23, 16, 14, 3, 2, 2, 2
24, 18, 12, 4, 1, 1, 1
25, 17, 13, 1, 3, 0, 2
26, 23, 7, 1, 3, 0, 2
27, 22, 8, 2, 3, 0, 2
28, 18, 12, 4, 1, 1, 1
29, 22, 8, 1, 3, 0, 1
30, 18, 12, 1, 3, 0, 2
31, 15, 15, 2, 3, 0, 1
