17216706151
0, 12, 18, 3, 1, 0, 8, 3, 514
1, 18, 12, 3, 1, 0, 0, 1, 513
2, 10, 20, 3, 2, 0, 1, 4, 514
3, 14, 16, 1, 1, 3, 8, 2, 514
4, 20, 10, 3, 1, 0, 0, 1, 514
5, 14, 16, 1, 2, 3, 1, 3, 512
6, 10, 20, 3, 2, 0, 8, 3, 514
7, 20, 10, 4, 2, 2, 1, 3, 513
8, 25, 5, 1, 2, 3, 8, 1, 513
9, 21, 9, 1, 2, 3, 1, 3, 514
10, 13, 17, 2, 1, 3, 8, 2, 514
11, 12, 18, 2, 3, 0, 1, 4, 514
12, 16, 14, 2, 2, 3, 8, 1, 514
13, 15, 15, 3, 1, 1, 8, 1, 514
14, 17, 13, 2, 1, 3, 8, 2, 514
15, 22, 8, 3, 2, 2, 8, 2, 513
16, 19, 11, 2, 2, 3, 1, 3, 513
17, 14, 16, 2, 3, 0, 8, 2, 513
18, 21, 9, 2, 3, 0, 1, 3, 511
19, 22, 8, 4, 2, 1, 8, 2, 514
20, 11, 19, 2, 3, 0, 8, 2, 514
21, 19, 11, 1, 3, 0, 1, 3, 514
22, 18, 12, 3, 2, 2, 8, 2, 512
23, 27, 3, 2, 3, 2, 1, 3, 511
24, 19, 11, 1, 3, 0, 8, 1, 511
25, 20, 10, 4, 1, 2, 0, 2, 514
26, 19, 11, 2, 3, 0, 8, 2, 512
27, 21, 9, 4, 2, 3, 8, 2, 512
28, 22, 8, 4, 1, 2, 8, 2, 512
29, 21, 9, 4, 1, 2, 0, 2, 513
30, 15, 15, 2, 3, 0, 8, 2, 514
31, 23, 7, 4, 2, 3, 8, 2, 514
