17131310601
0, 18, 12, 6, 0, 0, 0, 1, 514
1, 12, 18, 2, 3, 1, 1, 4, 514
2, 13, 17, 5, 0, 0, 8, 3, 514
3, 21, 9, 4, 2, 3, 0, 1, 513
4, 14, 16, 6, 0, 0, 8, 2, 514
5, 18, 12, 2, 3, 1, 1, 3, 513
6, 17, 13, 1, 3, 2, 0, 2, 513
7, 14, 16, 2, 3, 1, 1, 3, 511
8, 21, 9, 2, 3, 1, 8, 0, 0
9, 13, 17, 4, 1, 3, 8, 3, 514
10, 13, 17, 6, 0, 2, 1, 4, 514
11, 20, 10, 2, 3, 1, 8, 2, 511
12, 14, 16, 4, 2, 0, 8, 2, 514
13, 23, 7, 4, 2, 0, 0, 1, 511
14, 18, 12, 4, 2, 3, 8, 2, 514
15, 21, 9, 3, 1, 0, 0, 1, 514
16, 19, 11, 4, 1, 3, 8, 2, 514
17, 20, 10, 2, 3, 2, 8, 2, 514
18, 13, 17, 2, 3, 1, 0, 3, 513
19, 20, 10, 3, 2, 3, 8, 2, 512
20, 19, 11, 4, 1, 3, 8, 2, 513
21, 21, 9, 3, 1, 3, 8, 2, 512
22, 19, 11, 2, 3, 1, 0, 3, 514
23, 18, 12, 2, 3, 3, 0, 3, 513
24, 12, 18, 6, 0, 1, 0, 3, 514
25, 20, 10, 3, 2, 0, 8, 2, 512
26, 24, 6, 3, 2, 3, 0, 1, 511
27, 23, 7, 2, 3, 3, 8, 1, 513
28, 21, 9, 5, 0, 1, 0, 1, 514
29, 22, 8, 3, 2, 0, 0, 1, 514
30, 14, 16, 5, 0, 2, 0, 2, 514
31, 22, 8, 6, 0, 1, 0, 1, 511
