17131310311
0, 1, 1.08833, 1.09609, 1.06603, 1.08148, 1, 1, 1, 1, 1.01695, 1.16837, 1.01479, 1.02859, 1, 1, 1
1, 1, 1.09381, 1.10334, 1.07357, 1.08683, 1, 1, 1, 1, 1.04986, 1.04528, 1.01184, 1.02791, 1, 1, 1
2, 1, 1.10112, 1.10831, 1.07653, 1.09317, 1, 1, 1, 1, 1.01721, 1.08692, 1.01461, 1.04933, 1, 1, 1
3, 1, 1.10032, 1.10722, 1.07627, 1.09396, 1, 1, 1, 1, 0.967295, 1.44872, 1.01339, 1.03168, 1, 1, 1
4, 1, 1.10033, 1.10614, 1.07522, 1.09331, 1, 1, 1, 1, 1.00469, 1.26165, 1.01713, 1.02903, 1, 1, 1
5, 1, 1.10286, 1.11031, 1.07943, 1.09657, 1, 1, 1, 1, 1.01446, 1.02567, 1.00866, 1.0257, 1, 1, 1
6, 1, 1.09668, 1.10136, 1.07092, 1.08811, 1, 1, 1, 1, 1.0157, 1.07473, 1.01803, 1.03445, 1, 1, 1
7, 1, 1.10628, 1.11008, 1.07906, 1.09737, 1, 1, 1, 1, 1.01604, 1.04657, 1.01685, 1.03306, 1, 1, 1
8, 1, 1.10173, 1.10478, 1.07501, 1.09183, 1, 1, 1, 1, 1.02485, 1.08717, 1.01623, 1.03356, 1, 1, 1
9, 1, 1.1088, 1.11278, 1.0833, 1.0987, 1, 1, 1, 1, 1.02216, 1.07125, 1.01533, 1.03507, 1, 1, 1
10, 1, 1.10032, 1.10231, 1.07417, 1.08927, 1, 1, 1, 1, 1.01045, 1.07559, 1.01324, 1.02221, 1, 1, 1
11, 1, 1.10299, 1.10529, 1.07606, 1.08989, 1, 1, 1, 1, 1.00689, 1.10181, 1.01433, 1.02608, 1, 1, 1
12, 1, 1.08693, 1.09299, 1.06356, 1.07741, 1, 1, 1, 1, 1.01803, 1.08144, 1.01259, 1.02839, 1, 1, 1
13, 1, 1.09346, 1.10039, 1.07208, 1.08638, 1, 1, 1, 1, 1.02807, 1.04627, 1.0122, 1.03066, 1, 1, 1
14, 1, 1.09416, 1.10089, 1.07171, 1.0871, 1, 1, 1, 1, 1.0238, 1.06887, 1.0109, 1.02842, 1, 1, 1
15, 1, 1.09237, 1.10093, 1.06976, 1.08473, 1, 1, 1, 1, 1.0109, 1.05897, 1.01483, 1.03337, 1, 1, 1
16, 1, 1.10343, 1.11095, 1.07975, 1.09552, 1, 1, 1, 1, 1.01435, 1.03667, 1.01582, 1.03551, 1, 1, 1
17, 1, 1.09983, 1.10731, 1.07528, 1.09077, 1, 1, 1, 1, 1.01483, 1.11801, 1.01, 1.02895, 1, 1, 1
18, 1, 1.09403, 1.09793, 1.06756, 1.0842, 1, 1, 1, 1, 1.01423, 1.23585, 1.01903, 1.03037, 1, 1, 1
19, 1, 1.10081, 1.10625, 1.07468, 1.08963, 1, 1, 1, 1, 1.02056, 1.07754, 1.01267, 1.02892, 1, 1, 1
20, 1, 1.10437, 1.10718, 1.07637, 1.09191, 1, 1, 1, 1, 1.01401, 1.10818, 1.01212, 1.02405, 1, 1, 1
21, 1, 1.10012, 1.1031, 1.07351, 1.09062, 1, 1, 1, 1, 1.02694, 1.8855, 1.00999, 1.02669, 1, 1, 1
22, 1, 1.10113, 1.10317, 1.07379, 1.08912, 1, 1, 1, 1, 1.01572, 1.0517, 1.01762, 1.03605, 1, 1, 1
23, 1, 1.0954, 1.09795, 1.06844, 1.08409, 1, 1, 1, 1, 1.01653, 1.05205, 1.01187, 1.02884, 1, 1, 1
24, 1, 1.09581, 1.10363, 1.07357, 1.08565, 1, 1, 1, 1, 1.02448, 1.03089, 1.0184, 1.0348, 1, 1, 1
25, 1, 1.09026, 1.09961, 1.0702, 1.08547, 1, 1, 1, 1, 1.03776, 1.03393, 1.00543, 1.02538, 1, 1, 1
26, 1, 1.10051, 1.10833, 1.0777, 1.09559, 1, 1, 1, 1, 1.0211, 1.144, 1.01623, 1.0291, 1, 1, 1
27, 1, 1.09295, 1.10138, 1.07021, 1.087, 1, 1, 1, 1, 1.02984, 1.05016, 1.00278, 1.02149, 1, 1, 1
28, 1, 1.09708, 1.10197, 1.07119, 1.08884, 1, 1, 1, 1, 1.01724, 1.0647, 1.01378, 1.02681, 1, 1, 1
29, 1, 1.10269, 1.10704, 1.07532, 1.09396, 1, 1, 1, 1, 1.02185, 1.05617, 1.01649, 1.03111, 1, 1, 1
30, 1, 1.10043, 1.10535, 1.0753, 1.09399, 1, 1, 1, 1, 1.01886, 1.15302, 1.01016, 1.02339, 1, 1, 1
