17131311461
0, 13, 17, 2, 2, 3, 2
1, 17, 13, 3, 1, 1, 1
2, 15, 15, 3, 2, 2, 1
3, 18, 12, 1, 3, 0, 2
4, 13, 17, 4, 1, 1, 1
5, 16, 14, 4, 1, 1, 2
6, 21, 9, 3, 2, 2, 2
7, 18, 12, 4, 2, 1, 1
8, 21, 9, 4, 1, 1, 2
9, 13, 17, 3, 1, 1, 1
10, 21, 9, 3, 2, 2, 1
11, 18, 12, 5, 0, 0, 1
12, 24, 6, 3, 1, 1, 1
13, 16, 14, 1, 3, 0, 2
14, 19, 11, 2, 3, 0, 1
15, 20, 10, 6, 0, 0, 1
16, 18, 12, 2, 3, 0, 2
17, 18, 12, 2, 3, 0, 2
18, 13, 17, 6, 0, 0, 1
19, 16, 14, 5, 0, 0, 2
20, 18, 12, 4, 1, 2, 1
21, 12, 18, 5, 0, 0, 1
22, 16, 14, 5, 0, 0, 2
23, 19, 11, 3, 2, 1, 1
24, 18, 12, 4, 1, 2, 1
25, 15, 15, 3, 1, 2, 1
26, 15, 15, 3, 2, 1, 1
27, 18, 12, 1, 3, 2, 1
28, 20, 10, 4, 1, 2, 1
29, 16, 14, 3, 1, 2, 1
30, 19, 11, 3, 2, 1, 2
31, 21, 9, 1, 3, 2, 1
