17131311771,,,,,,
0,5,25,3,1,0,2
1,10,20,2,2,3,2
2,2,28,3,2,0,3
3,7,23,2,3,0,3
4,9,21,3,1,0,3
5,8,22,3,1,1,2
6,10,20,4,2,2,3
7,6,24,6,0,0,3
8,5,25,2,2,3,3
9,15,15,2,3,0,2
10,6,24,2,1,3,3
11,4,26,5,0,0,3
12,10,20,3,1,1,2
13,6,24,5,0,0,2
14,8,22,3,2,2,3
15,11,19,3,2,1,3
16,11,19,3,1,1,2
17,10,20,3,1,2,3
18,7,23,4,2,1,3
19,5,25,2,3,2,3
20,9,21,2,3,0,3
21,13,17,1,3,1,2
22,8,22,4,2,1,3
23,2,28,6,0,2,3
24,9,21,6,0,0,2
25,12,18,6,0,1,2
26,9,21,6,0,0,3
27,6,24,4,1,0,2
28,10,20,5,0,0,2
29,10,20,6,0,1,2
30,3,27,3,2,1,3
31,7,23,3,2,3,3
