17131312351
0, 18, 12, 2, 2, 1, 2
1, 19, 11, 2, 2, 1, 2
2, 17, 13, 4, 0, 3, 2
3, 15, 15, 1, 1, 1, 1
4, 11, 19, 4, 0, 3, 1
5, 17, 13, 4, 0, 3, 2
6, 19, 11, 4, 0, 3, 1
7, 15, 15, 2, 1, 1, 1
8, 18, 12, 2, 2, 2, 2
9, 18, 12, 1, 2, 2, 2
10, 21, 9, 1, 1, 1, 1
11, 15, 15, 4, 2, 0, 1
12, 19, 11, 4, 1, 0, 1
13, 18, 12, 2, 2, 2, 2
14, 20, 10, 4, 2, 0, 1
15, 18, 12, 3, 2, 0, 2
16, 16, 14, 4, 1, 0, 1
17, 20, 10, 4, 1, 0, 1
18, 16, 14, 4, 2, 0, 1
19, 16, 14, 3, 2, 0, 2
20, 21, 9, 3, 1, 0, 1
21, 21, 9, 3, 1, 0, 1
22, 19, 11, 3, 2, 0, 1
23, 21, 9, 2, 1, 3, 1
24, 18, 12, 1, 2, 3, 1
25, 18, 12, 3, 1, 0, 2
26, 18, 12, 3, 2, 0, 1
27, 18, 12, 4, 2, 2, 1
28, 15, 15, 1, 2, 3, 1
29, 18, 12, 1, 2, 3, 2
30, 21, 9, 1, 1, 3, 1
31, 18, 12, 1, 3, 0, 1
