17216707582
0, 21, 9, 4, 1, 3, 1, 3, 513
1, 13, 17, 3, 2, 0, 1, 3, 511
2, 12, 18, 3, 1, 0, 1, 4, 514
3, 19, 11, 3, 1, 0, 1, 3, 514
4, 18, 12, 5, 0, 1, 8, 1, 514
5, 14, 16, 4, 2, 1, 1, 3, 514
6, 21, 9, 6, 0, 1, 0, 1, 511
7, 16, 14, 6, 0, 1, 0, 2, 514
8, 13, 17, 6, 0, 2, 1, 4, 514
9, 19, 11, 4, 2, 2, 8, 1, 514
10, 18, 12, 3, 1, 2, 1, 3, 514
11, 20, 10, 3, 1, 2, 8, 1, 514
12, 24, 6, 1, 3, 3, 8, 1, 514
13, 18, 12, 6, 0, 3, 8, 2, 513
14, 25, 5, 6, 0, 3, 1, 2, 510
15, 14, 16, 5, 0, 3, 8, 3, 511
16, 24, 6, 4, 2, 2, 0, 1, 514
17, 18, 12, 3, 2, 2, 8, 1, 514
18, 22, 8, 4, 1, 1, 0, 1, 513
19, 25, 5, 4, 1, 1, 0, 1, 513
20, 18, 12, 4, 2, 2, 8, 2, 514
21, 15, 15, 5, 1, 0, 8, 2, 514
22, 21, 9, 5, 0, 3, 1, 3, 514
23, 14, 16, 5, 2, 0, 8, 3, 512
24, 18, 12, 6, 0, 3, 8, 2, 514
25, 19, 11, 6, 1, 0, 8, 1, 513
26, 22, 8, 5, 0, 3, 0, 1, 513
27, 21, 9, 3, 1, 1, 8, 1, 514
28, 20, 10, 4, 2, 2, 8, 1, 513
29, 14, 16, 6, 1, 0, 8, 1, 514
30, 19, 11, 5, 0, 3, 0, 1, 511
31, 21, 9, 3, 1, 1, 8, 1, 513
