17131312671
0, 20, 10, 1, 3, 0, 1, 1, 514
1, 12, 18, 4, 1, 2, 1, 3, 512
2, 18, 12, 2, 3, 0, 1, 4, 512
3, 10, 20, 6, 0, 0, 1, 2, 513
4, 15, 15, 1, 3, 0, 1, 2, 514
5, 19, 11, 4, 1, 2, 1, 2, 514
6, 21, 9, 4, 2, 1, 1, 3, 513
7, 13, 17, 6, 0, 0, 1, 2, 512
8, 20, 10, 4, 1, 2, 1, 2, 512
9, 12, 18, 4, 1, 2, 0, 2, 513
10, 17, 13, 4, 2, 1, 1, 2, 514
11, 22, 8, 5, 0, 0, 1, 3, 511
12, 24, 6, 4, 1, 2, 1, 2, 514
13, 19, 11, 6, 0, 0, 1, 2, 514
14, 12, 18, 6, 0, 0, 1, 3, 512
15, 21, 9, 3, 2, 1, 0, 1, 513
16, 25, 5, 4, 1, 2, 8, 1, 513
17, 19, 11, 5, 0, 0, 0, 2, 513
18, 22, 8, 3, 2, 1, 1, 3, 514
19, 18, 12, 2, 3, 2, 1, 2, 514
20, 15, 15, 6, 0, 0, 1, 2, 514
21, 18, 12, 1, 3, 1, 1, 3, 514
22, 20, 10, 3, 2, 1, 1, 2, 512
23, 20, 10, 2, 3, 2, 1, 2, 512
24, 18, 12, 6, 0, 0, 1, 2, 513
25, 19, 11, 2, 3, 1, 1, 2, 514
26, 18, 12, 1, 3, 2, 1, 2, 513
27, 13, 17, 4, 2, 3, 1, 2, 513
28, 18, 12, 3, 1, 2, 1, 2, 514
29, 25, 5, 2, 3, 1, 1, 2, 512
30, 19, 11, 1, 3, 2, 0, 2, 514
31, 23, 7, 4, 2, 3, 1, 1, 513
