17131311691
0, 7, 23, 3, 0, 3, 1
1, 12, 18, 3, 1, 0, 1
2, 18, 12, 2, 1, 1, 1
3, 16, 14, 1, 1, 3, 1
4, 11, 19, 4, 1, 0, 1
5, 12, 18, 3, 1, 0, 2
6, 16, 14, 2, 1, 1, 2
7, 16, 14, 2, 1, 3, 2
8, 16, 14, 3, 1, 0, 1
9, 12, 18, 3, 1, 0, 2
10, 21, 9, 3, 2, 0, 1
11, 18, 12, 2, 1, 3, 2
12, 17, 13, 3, 1, 0, 1
13, 18, 12, 2, 2, 3, 1
14, 24, 6, 3, 2, 0, 1
15, 14, 16, 4, 2, 2, 1
16, 21, 9, 3, 1, 0, 2
17, 10, 20, 4, 1, 1, 2
18, 21, 9, 1, 1, 3, 1
19, 17, 13, 1, 3, 0, 1
20, 13, 17, 1, 2, 3, 2
21, 21, 9, 1, 3, 0, 1
22, 21, 9, 4, 2, 2, 1
23, 12, 18, 3, 2, 2, 2
24, 17, 13, 2, 2, 3, 1
25, 15, 15, 1, 3, 0, 2
26, 12, 18, 1, 3, 0, 2
27, 19, 11, 4, 2, 1, 2
28, 12, 18, 4, 1, 1, 2
29, 21, 9, 2, 3, 0, 2
30, 13, 17, 3, 2, 2, 1
31, 21, 9, 4, 2, 1, 1
