17216706331
0, 11, 19, 3, 0, 2, 1, 3, 514
1, 13, 17, 1, 2, 1, 1, 3, 514
2, 14, 16, 2, 1, 2, 1, 2, 513
3, 20, 10, 4, 0, 3, 1, 1, 514
4, 19, 11, 2, 2, 1, 1, 1, 514
5, 13, 17, 4, 0, 3, 1, 3, 511
6, 8, 22, 4, 0, 3, 1, 4, 512
7, 19, 11, 2, 1, 1, 1, 1, 514
8, 12, 18, 4, 0, 3, 1, 3, 514
9, 18, 12, 4, 0, 3, 1, 2, 513
10, 9, 21, 2, 1, 1, 1, 4, 514
11, 13, 17, 1, 1, 1, 1, 3, 514
12, 17, 13, 1, 2, 2, 1, 1, 514
13, 21, 9, 4, 0, 3, 1, 1, 513
14, 14, 16, 3, 2, 0, 1, 2, 514
15, 13, 17, 3, 2, 0, 1, 3, 511
16, 23, 7, 1, 2, 2, 1, 2, 514
17, 14, 16, 3, 0, 3, 1, 2, 514
18, 16, 14, 4, 2, 0, 1, 2, 512
19, 13, 17, 3, 2, 0, 1, 3, 513
20, 20, 10, 4, 1, 0, 1, 2, 514
21, 13, 17, 2, 2, 2, 1, 3, 514
22, 10, 20, 3, 0, 3, 1, 3, 514
23, 20, 10, 4, 2, 2, 1, 2, 512
24, 19, 11, 2, 2, 2, 1, 2, 513
25, 13, 17, 2, 2, 2, 1, 3, 514
26, 19, 11, 3, 2, 0, 1, 2, 514
27, 18, 12, 4, 2, 2, 1, 2, 514
28, 19, 11, 3, 1, 0, 1, 2, 514
29, 21, 9, 3, 1, 0, 1, 2, 514
30, 19, 11, 1, 1, 3, 1, 2, 514
31, 14, 16, 4, 2, 2, 1, 3, 513
