17131308251
0, 14, 16, 1, 2, 3, 1, 4, 512
1, 21, 9, 1, 2, 3, 1, 4, 510
2, 20, 10, 2, 1, 3, 1, 3, 513
3, 22, 8, 4, 2, 1, 1, 3, 512
4, 18, 12, 1, 2, 3, 1, 3, 514
5, 21, 9, 1, 3, 0, 1, 2, 512
6, 14, 16, 1, 3, 0, 8, 2, 514
7, 12, 18, 3, 2, 2, 8, 3, 514
8, 13, 17, 2, 3, 0, 1, 4, 514
9, 23, 7, 2, 3, 0, 1, 3, 514
10, 22, 8, 2, 3, 0, 0, 1, 513
11, 25, 5, 5, 0, 0, 8, 1, 513
12, 13, 17, 4, 1, 2, 8, 3, 513
13, 20, 10, 3, 1, 1, 0, 2, 512
14, 19, 11, 3, 2, 2, 0, 2, 514
15, 13, 17, 5, 0, 0, 1, 3, 511
16, 13, 17, 4, 1, 2, 0, 3, 514
17, 21, 9, 4, 1, 2, 0, 1, 514
18, 25, 5, 5, 0, 0, 8, 1, 511
19, 19, 11, 3, 2, 1, 8, 3, 514
20, 17, 13, 5, 0, 0, 0, 2, 513
21, 22, 8, 6, 0, 0, 8, 1, 513
22, 21, 9, 5, 0, 0, 0, 2, 514
23, 20, 10, 3, 2, 1, 8, 3, 514
24, 20, 10, 3, 1, 2, 8, 2, 514
25, 20, 10, 1, 3, 1, 0, 2, 512
26, 19, 11, 3, 2, 1, 0, 2, 514
27, 9, 21, 2, 3, 2, 1, 2, 514
28, 24, 6, 3, 1, 2, 0, 1, 513
29, 21, 9, 3, 1, 2, 8, 2, 514
30, 19, 11, 3, 2, 1, 0, 2, 514
31, 20, 10, 1, 3, 2, 8, 3, 514
