17216706711
0, 4, 26, 2, 3, 1, 0, 3, 514
1, 20, 10, 2, 3, 0, 1, 2, 512
2, 10, 20, 3, 2, 2, 0, 1, 513
3, 19, 11, 2, 3, 2, 1, 2, 514
4, 12, 18, 2, 3, 0, 1, 4, 513
5, 18, 12, 2, 2, 3, 1, 3, 513
6, 20, 10, 2, 3, 0, 1, 2, 513
7, 18, 12, 2, 3, 1, 1, 3, 513
8, 21, 9, 2, 2, 3, 1, 2, 511
9, 18, 12, 1, 3, 1, 1, 2, 514
10, 14, 16, 2, 3, 0, 1, 3, 512
11, 17, 13, 5, 0, 0, 1, 2, 514
12, 22, 8, 1, 3, 1, 1, 2, 513
13, 10, 20, 1, 3, 1, 1, 3, 513
14, 18, 12, 2, 3, 1, 1, 3, 513
15, 12, 18, 6, 0, 2, 1, 3, 514
16, 14, 16, 4, 1, 3, 0, 2, 513
17, 20, 10, 3, 1, 2, 8, 1, 514
18, 18, 12, 1, 3, 2, 0, 2, 513
19, 21, 9, 1, 3, 1, 0, 1, 513
20, 18, 12, 3, 1, 2, 1, 2, 512
21, 18, 12, 3, 1, 2, 8, 2, 513
22, 20, 10, 6, 0, 2, 1, 3, 514
23, 14, 16, 3, 1, 0, 1, 3, 514
24, 12, 18, 3, 1, 3, 8, 1, 513
25, 13, 17, 2, 3, 2, 0, 2, 514
26, 22, 8, 1, 3, 1, 0, 1, 513
27, 24, 6, 4, 1, 2, 8, 1, 513
28, 19, 11, 1, 3, 2, 8, 2, 514
29, 26, 4, 1, 3, 2, 0, 1, 511
30, 21, 9, 1, 3, 1, 8, 2, 512
31, 21, 9, 3, 2, 3, 8, 1, 511
