17131306102
0, 18, 12, 2, 3, 0, 2
1, 11, 19, 5, 0, 0, 1
2, 20, 10, 6, 0, 0, 2
3, 12, 18, 5, 0, 0, 1
4, 17, 13, 4, 1, 2, 1
5, 13, 17, 3, 1, 2, 1
6, 17, 13, 5, 0, 0, 2
7, 18, 12, 3, 2, 1, 1
8, 17, 13, 6, 0, 0, 1
9, 21, 9, 2, 3, 1, 2
10, 13, 17, 3, 2, 1, 1
11, 17, 13, 2, 3, 2, 2
12, 16, 14, 3, 1, 2, 1
13, 17, 13, 4, 1, 3, 1
14, 14, 16, 2, 3, 2, 1
15, 13, 17, 4, 2, 3, 1
16, 22, 8, 1, 3, 1, 2
17, 19, 11, 4, 2, 0, 2
18, 17, 13, 4, 2, 3, 2
19, 14, 16, 5, 0, 2, 1
20, 21, 9, 2, 3, 1, 1
21, 18, 12, 3, 1, 3, 1
22, 21, 9, 4, 1, 0, 1
23, 19, 11, 3, 2, 3, 1
24, 21, 9, 2, 3, 1, 1
25, 13, 17, 1, 3, 2, 1
26, 19, 11, 4, 1, 0, 2
27, 13, 17, 2, 3, 1, 1
28, 12, 18, 4, 1, 3, 1
29, 18, 12, 1, 3, 2, 1
30, 25, 5, 3, 2, 3, 1
31, 15, 15, 2, 3, 1, 1
