17131311751
0, 20, 10, 3, 1, 2, 8, 1, 514
1, 18, 12, 1, 3, 1, 1, 4, 514
2, 14, 16, 2, 3, 2, 1, 3, 514
3, 14, 16, 5, 0, 2, 8, 2, 514
4, 21, 9, 2, 3, 1, 1, 3, 514
5, 19, 11, 6, 0, 1, 0, 1, 514
6, 24, 6, 4, 2, 3, 8, 1, 511
7, 18, 12, 2, 3, 1, 0, 2, 513
8, 11, 19, 6, 0, 1, 0, 2, 514
9, 25, 5, 4, 1, 3, 8, 1, 514
10, 13, 17, 5, 0, 2, 0, 2, 514
11, 13, 17, 4, 1, 0, 1, 4, 514
12, 21, 9, 4, 2, 0, 1, 3, 511
13, 14, 16, 3, 1, 3, 8, 3, 514
14, 14, 16, 3, 2, 3, 0, 2, 514
15, 18, 12, 1, 3, 1, 0, 2, 514
16, 25, 5, 3, 2, 0, 0, 1, 513
17, 21, 9, 2, 3, 2, 8, 2, 511
18, 21, 9, 2, 3, 1, 0, 1, 513
19, 21, 9, 3, 1, 0, 8, 1, 513
20, 21, 9, 5, 0, 1, 8, 1, 511
21, 22, 8, 5, 0, 2, 8, 2, 513
22, 14, 16, 1, 3, 1, 8, 3, 514
23, 21, 9, 5, 0, 1, 8, 2, 514
24, 15, 15, 4, 2, 1, 0, 2, 514
25, 12, 18, 1, 3, 3, 0, 2, 514
26, 20, 10, 3, 1, 0, 0, 2, 514
27, 14, 16, 4, 1, 2, 8, 2, 514
28, 14, 16, 5, 0, 2, 8, 2, 514
29, 20, 10, 3, 2, 1, 0, 2, 514
30, 10, 20, 3, 1, 0, 0, 3, 514
31, 20, 10, 1, 3, 3, 0, 2, 512
