17216703341
0, 14, 16, 2, 3, 1, 0, 0, 0
1, 20, 10, 4, 1, 3, 1, 3, 511
2, 7, 23, 1, 3, 2, 8, 3, 512
3, 11, 19, 1, 3, 1, 1, 4, 514
4, 14, 16, 4, 1, 3, 0, 1, 513
5, 14, 16, 5, 0, 1, 0, 1, 514
6, 7, 23, 2, 3, 2, 8, 3, 514
7, 11, 19, 2, 3, 1, 0, 3, 514
8, 14, 16, 4, 2, 0, 0, 1, 514
9, 15, 15, 5, 0, 1, 0, 2, 514
10, 14, 16, 5, 0, 2, 1, 4, 512
11, 21, 9, 3, 1, 0, 0, 1, 511
12, 16, 14, 2, 3, 2, 8, 1, 512
13, 22, 8, 3, 2, 0, 0, 0, 0
14, 21, 9, 3, 2, 3, 8, 1, 514
15, 10, 20, 5, 0, 1, 0, 3, 514
16, 11, 19, 3, 1, 3, 8, 2, 511
17, 14, 16, 5, 0, 2, 8, 2, 513
18, 9, 21, 2, 3, 1, 0, 2, 514
19, 20, 10, 6, 0, 1, 8, 2, 512
20, 13, 17, 5, 0, 2, 0, 2, 512
21, 21, 9, 6, 0, 2, 0, 2, 513
22, 12, 18, 3, 1, 0, 8, 2, 514
23, 21, 9, 1, 3, 3, 8, 2, 513
24, 19, 11, 6, 0, 2, 0, 0, 0
25, 23, 7, 4, 2, 1, 0, 2, 511
26, 14, 16, 6, 0, 1, 8, 1, 514
27, 20, 10, 2, 3, 3, 8, 2, 514
28, 18, 12, 4, 2, 1, 8, 1, 514
29, 24, 6, 1, 3, 3, 0, 2, 514
30, 13, 17, 5, 0, 1, 0, 2, 513
31, 21, 9, 2, 3, 3, 1, 3, 513
