17216703352
0, 22, 8, 3, 2, 0, 8, 1, 513
1, 14, 16, 5, 0, 2, 0, 2, 513
2, 20, 10, 5, 0, 1, 8, 1, 514
3, 15, 15, 5, 0, 1, 1, 3, 512
4, 19, 11, 6, 0, 2, 8, 1, 514
5, 14, 16, 1, 3, 3, 1, 3, 514
6, 18, 12, 1, 3, 3, 8, 3, 511
7, 13, 17, 1, 3, 3, 1, 4, 512
8, 19, 11, 4, 2, 1, 0, 2, 513
9, 13, 17, 3, 2, 1, 8, 2, 514
10, 18, 12, 5, 0, 3, 8, 3, 513
11, 18, 12, 3, 1, 2, 0, 1, 513
12, 23, 7, 4, 2, 2, 8, 1, 511
13, 18, 12, 4, 2, 2, 1, 3, 514
14, 20, 10, 6, 0, 3, 1, 3, 511
15, 12, 18, 4, 1, 1, 1, 4, 514
16, 22, 8, 6, 0, 3, 8, 1, 512
17, 21, 9, 3, 2, 2, 0, 0, 0
18, 20, 10, 6, 2, 0, 8, 2, 512
19, 21, 9, 6, 2, 0, 1, 3, 512
20, 23, 7, 6, 1, 0, 8, 1, 514
21, 19, 11, 5, 1, 0, 0, 2, 514
22, 20, 10, 3, 1, 1, 8, 2, 514
23, 14, 16, 3, 1, 1, 8, 3, 514
24, 22, 8, 6, 1, 0, 8, 2, 514
25, 21, 9, 4, 2, 3, 8, 2, 513
26, 21, 9, 3, 1, 1, 8, 2, 514
27, 18, 12, 4, 1, 3, 0, 2, 514
28, 19, 11, 6, 1, 0, 8, 2, 514
29, 24, 6, 4, 2, 3, 0, 1, 511
30, 21, 9, 5, 2, 0, 8, 2, 512
31, 22, 8, 3, 1, 1, 0, 1, 513
